,2020/3/2,2020/3/3,2020/3/4,2020/3/5,2020/3/6,2020/3/7,2020/3/8,2020/3/9,2020/3/10,2020/3/11,2020/3/12,2020/3/13,2020/3/14,2020/3/15,2020/3/16,2020/3/17,2020/3/18,2020/3/19,2020/3/20,2020/3/21,2020/3/22,2020/3/23,2020/3/24,2020/3/25,2020/3/26,2020/3/27,2020/3/28,2020/3/29,2020/3/30,2020/3/31,2020/4/1,2020/4/2,2020/4/3,2020/4/4,2020/4/5,2020/4/6,2020/4/7,2020/4/8,2020/4/9,2020/4/10,2020/4/11,2020/4/12,2020/4/13,2020/4/14,2020/4/15,2020/4/16,2020/4/17,2020/4/18,2020/4/19,2020/4/20,2020/4/21,2020/4/22,2020/4/23,2020/4/24,2020/4/25,2020/4/26,2020/4/27,2020/4/28,2020/4/29,2020/4/30,2020/5/1,2020/5/2,2020/5/3,2020/5/4,2020/5/5,2020/5/6,2020/5/7,2020/5/8,2020/5/9,2020/5/10,2020/5/11,2020/5/12,2020/5/13,2020/5/14,2020/5/15,2020/5/16,2020/5/17,2020/5/18,2020/5/19,2020/5/20,2020/5/21,2020/5/22,2020/5/23,2020/5/24,2020/5/25,2020/5/26,2020/5/27,2020/5/28,2020/5/29,2020/5/30,2020/5/31,2020/6/1,2020/6/2,2020/6/3,2020/6/4,2020/6/5,2020/6/6,2020/6/7,2020/6/8,2020/6/9,2020/6/10,2020/6/11,2020/6/12,2020/6/13,2020/6/14,2020/6/15,2020/6/16,2020/6/17,2020/6/18,2020/6/19,2020/6/20,2020/6/21,2020/6/22,2020/6/23,2020/6/24,2020/6/25,2020/6/26,2020/6/27,2020/6/28,2020/6/29,2020/6/30,2020/7/1,2020/7/2,2020/7/3,2020/7/4,2020/7/5,2020/7/6,2020/7/7,2020/7/8,2020/7/9,2020/7/10,2020/7/11,2020/7/12,2020/7/13,2020/7/14,2020/7/15,2020/7/16,2020/7/17,2020/7/18,2020/7/19,2020/7/20,2020/7/21,2020/7/22,2020/7/23,2020/7/24,2020/7/25,2020/7/26,2020/7/27,2020/7/28,2020/7/29,2020/7/30,2020/7/31,2020/8/1,2020/8/2,2020/8/3,2020/8/4,2020/8/5,2020/8/6,2020/8/7,2020/8/8,2020/8/9,2020/8/10,2020/8/11,2020/8/12,2020/8/13,2020/8/14,2020/8/15,2020/8/16,2020/8/17,2020/8/18,2020/8/19,2020/8/20,2020/8/21,2020/8/22,2020/8/23,2020/8/24,2020/8/25,2020/8/26,2020/8/27,2020/8/28,2020/8/29,2020/8/30,2020/8/31,2020/9/1,2020/9/2,2020/9/3,2020/9/4,2020/9/5,2020/9/6,2020/9/7,2020/9/8,2020/9/9,2020/9/10,2020/9/11,2020/9/12,2020/9/13,2020/9/14,2020/9/15,2020/9/16,2020/9/17,2020/9/18,2020/9/19,2020/9/20,2020/9/21,2020/9/22,2020/9/23,2020/9/24,2020/9/25,2020/9/26,2020/9/27,2020/9/28,2020/9/29,2020/9/30,2020/10/1,2020/10/2,2020/10/3,2020/10/4,2020/10/5,2020/10/6,2020/10/7,2020/10/8,2020/10/9,2020/10/10,2020/10/11,2020/10/12,2020/10/13,2020/10/14,2020/10/15,2020/10/16,2020/10/17,2020/10/18,2020/10/19,2020/10/20,2020/10/21,2020/10/22,2020/10/23,2020/10/24,2020/10/25,2020/10/26,2020/10/27,2020/10/28,2020/10/29,2020/10/30,2020/10/31,2020/11/1,2020/11/2,2020/11/3,2020/11/4,2020/11/5,2020/11/6,2020/11/7,2020/11/8,2020/11/9,2020/11/10,2020/11/11,2020/11/12,2020/11/13,2020/11/14,2020/11/15,2020/11/16,2020/11/17,2020/11/18,2020/11/19,2020/11/20,2020/11/21,2020/11/22,2020/11/23,2020/11/24,2020/11/25,2020/11/26,2020/11/27,2020/11/28,2020/11/29,2020/11/30,2020/12/1,2020/12/2,2020/12/3,2020/12/4,2020/12/5,2020/12/6,2020/12/7,2020/12/8,2020/12/9,2020/12/10,2020/12/11,2020/12/12,2020/12/13,2020/12/14,2020/12/15,2020/12/16,2020/12/17,2020/12/18,2020/12/19,2020/12/20,2020/12/21,2020/12/22,2020/12/23,2020/12/24,2020/12/25,2020/12/26,2020/12/27,2020/12/28,2020/12/29,2020/12/30,2020/12/31,2021/1/1,2021/1/2,2021/1/3,2021/1/4,2021/1/5,2021/1/6,2021/1/7,2021/1/8,2021/1/9,2021/1/10,2021/1/11,2021/1/12,2021/1/13,2021/1/14,2021/1/15,2021/1/16,2021/1/17,2021/1/18,2021/1/19,2021/1/20,2021/1/21,2021/1/22,2021/1/23,2021/1/24,2021/1/25,2021/1/26,2021/1/27,2021/1/28,2021/1/29,2021/1/30,2021/1/31,2021/2/1,2021/2/2,2021/2/3,2021/2/4,2021/2/5,2021/2/6,2021/2/7,2021/2/8,2021/2/9,2021/2/10,2021/2/11,2021/2/12,2021/2/13,2021/2/14,2021/2/15,2021/2/16,2021/2/17,2021/2/18,2021/2/19,2021/2/20,2021/2/21,2021/2/22,2021/2/23,2021/2/24,2021/2/25,2021/2/26,2021/2/27,2021/2/28,2021/3/1
11212,0,0,0,0,0,0,0,0,0,2,3,6,6,10,20,23,28,35,37,25,24,33,42,46,47,48,33,33,57,51,51,54,53,36,35,59,56,52,47,42,35,27,21,52,33,42,44,22,30,35,32,32,27,62,41,9,33,25,16,36,33,26,35,25,7,29,19,9,15,16,10,1,8,9,20,17,15,7,6,4,18,11,4,29,4,18,5,10,2,9,12,0,3,9,4,10,10,3,1,3,8,4,6,2,5,5,2,4,0,1,0,4,3,3,4,4,5,5,5,5,8,6,7,3,3,2,5,1,8,6,2,9,3,4,2,4,5,4,5,3,1,3,4,4,1,1,2,3,4,4,4,1,6,0,3,3,1,6,2,2,5,1,4,3,6,0,2,3,1,0,2,0,1,2,2,2,0,1,2,4,5,0,0,0,0,2,0,0,0,0,0,1,3,1,2,2,4,1,1,1,1,0,1,1,3,1,4,3,3,5,4,3,0,7,2,2,0,5,1,4,3,1,2,6,0,2,6,0,3,4,3,5,2,3,2,2,2,3,2,4,4,3,3,7,11,2,1,6,10,10,10,3,3,6,2,15,8,9,7,4,12,7,13,11,16,9,19,11,9,12,6,24,5,8,12,15,38,21,30,18,0,30,17,22,26,19,19,28,25,17,23,33,30,23,21,13,17,29,14,25,22,25,28,26,39,28,25,26,32,27,34,44,53,34,35,38,43,41,46,63,36,36,40,33,32,40,59,53,47,67,33,35,61,53,47,50,25,28,11,24,17,37,36,45,30,30,28,35,47,33,34,23,24,48,44,37,24,17,19,14,35,34,34,43,16
11213,0,0,0,0,0,0,0,0,0,1,2,4,4,6,13,15,18,23,25,16,16,22,28,30,31,32,22,22,38,34,34,36,35,24,34,40,38,35,32,28,23,18,18,29,33,33,25,27,14,24,21,21,18,38,21,6,13,11,6,13,12,12,15,8,7,6,12,0,10,8,4,3,6,1,8,8,8,4,4,4,10,5,3,5,12,10,4,7,10,5,5,2,0,4,3,9,4,2,3,0,3,4,3,4,7,1,0,5,1,3,1,1,1,1,4,2,2,3,3,2,8,3,0,0,5,1,2,3,6,3,1,5,0,2,5,0,5,4,3,1,1,1,1,2,1,3,1,3,8,2,3,1,0,3,1,1,3,5,0,2,1,1,2,5,4,1,1,2,2,2,1,6,1,0,0,2,1,2,1,0,6,0,1,4,3,2,1,3,3,3,0,5,8,0,3,3,1,2,3,9,2,5,6,1,1,1,8,9,7,4,9,4,4,2,6,5,4,5,2,2,9,5,3,1,1,1,0,5,1,6,3,9,0,6,3,3,3,4,4,6,6,5,5,0,1,6,13,8,3,6,9,8,5,8,12,8,15,5,11,6,6,13,10,10,8,6,13,12,7,8,10,12,5,9,15,15,22,15,15,17,0,17,15,7,8,6,6,7,18,21,11,19,18,14,15,15,20,17,25,25,21,20,22,30,14,21,22,27,16,17,16,23,23,31,12,17,32,25,25,39,33,21,24,36,20,23,23,32,38,26,27,20,37,26,29,29,36,19,19,9,17,42,22,29,24,24,22,28,23,26,18,25,12,33,34,29,21,19,23,20,29,22,33,20,25
11214,0,0,0,0,0,0,0,0,0,2,3,5,5,8,16,19,23,29,31,20,20,28,35,38,39,40,27,28,48,42,42,45,44,30,34,49,47,43,39,35,29,22,28,41,30,48,48,35,26,29,22,27,22,36,15,8,21,14,21,10,23,15,15,18,10,13,16,3,14,8,6,10,9,4,11,15,10,9,9,3,6,5,5,3,3,6,4,0,6,6,0,3,3,11,5,4,4,5,3,6,4,0,1,0,3,8,3,6,4,3,1,2,4,3,4,0,5,5,3,2,6,2,0,5,3,1,2,2,4,4,2,0,4,2,3,2,4,4,3,3,0,4,0,0,7,2,1,1,12,1,1,2,6,0,1,4,0,2,7,1,7,2,1,6,1,6,5,4,5,3,2,5,0,2,0,3,3,1,0,3,5,3,0,4,1,3,4,4,3,3,0,6,13,4,4,3,2,2,0,3,5,12,0,3,3,0,3,0,1,1,2,1,2,4,6,6,5,4,3,4,2,10,4,3,5,10,6,4,14,3,6,3,3,13,4,11,6,2,11,12,13,10,11,11,6,6,12,8,12,9,12,2,3,5,10,16,14,12,19,8,17,9,18,14,13,11,21,13,11,31,19,22,4,24,18,31,16,27,21,23,1,35,29,33,39,29,28,29,49,32,36,55,33,27,45,28,37,62,34,38,63,43,60,48,50,55,62,45,37,49,55,65,84,48,52,55,59,53,91,66,68,67,61,76,51,65,71,58,53,31,43,37,70,51,66,58,51,34,25,26,32,41,56,50,49,50,45,33,45,46,21,37,17,61,37,46,29,38,29,42,40,36,31,37,24
11215,0,0,0,0,0,0,0,0,0,0,1,2,2,3,7,8,10,12,13,8,8,11,14,16,16,16,11,11,20,18,17,18,18,12,22,20,19,18,16,14,12,9,9,14,10,16,14,8,11,12,16,11,9,8,11,3,5,5,1,14,3,6,0,5,2,3,3,0,4,7,2,3,3,3,11,8,0,4,1,1,4,1,6,2,1,4,2,1,3,4,3,1,0,4,1,1,1,1,0,0,1,0,3,1,0,1,1,3,2,1,1,2,1,0,0,1,0,0,1,1,1,2,0,1,0,0,1,2,0,2,2,2,0,0,0,1,0,1,1,1,0,5,0,1,0,2,1,1,1,0,2,2,3,0,0,0,0,0,2,3,1,1,1,3,1,0,8,0,0,0,0,2,1,2,2,1,0,0,1,3,2,0,1,1,0,0,1,1,1,1,0,2,1,1,0,0,3,1,2,0,1,0,0,0,3,2,1,1,1,0,0,2,0,0,2,3,3,1,0,1,2,4,3,3,3,3,4,0,4,2,3,0,3,2,2,1,1,0,0,1,1,1,1,3,6,5,5,5,4,5,8,2,1,8,1,4,7,5,3,8,12,7,7,12,8,10,14,5,4,10,20,5,6,10,12,15,15,13,16,7,0,16,13,11,13,10,9,12,23,9,7,20,11,9,15,13,10,18,17,9,9,8,26,16,12,12,21,8,16,15,20,14,14,20,13,15,19,23,24,27,14,21,24,28,14,13,16,14,22,7,18,11,16,18,29,11,13,3,7,3,16,15,8,14,12,12,11,16,19,16,11,11,6,8,15,16,9,8,13,9,17,6,14,12,9
11216,0,0,0,0,0,0,0,0,0,0,1,2,2,3,7,8,10,12,13,9,9,12,15,16,17,17,11,12,20,18,18,19,19,13,18,21,20,18,17,15,12,10,8,24,11,20,22,13,10,13,11,11,9,12,9,3,10,15,3,8,12,8,5,9,1,7,4,3,9,10,6,0,4,6,7,5,2,6,3,2,4,7,0,0,5,4,1,5,2,6,0,1,3,2,3,0,5,4,0,1,1,1,0,2,1,2,3,0,0,2,3,3,1,0,0,1,1,0,4,3,5,2,3,1,5,1,3,2,1,5,3,3,0,2,7,2,2,0,4,2,2,2,0,0,1,3,2,1,3,1,1,3,2,1,1,2,0,2,5,0,4,1,1,0,1,2,0,2,0,2,2,0,1,2,0,0,0,3,2,1,2,1,0,0,2,2,0,0,2,2,0,5,5,2,1,1,1,2,3,0,1,0,0,1,0,1,3,0,3,2,1,3,5,1,5,3,3,1,3,4,4,2,2,3,1,5,5,0,9,1,3,3,4,1,3,0,1,2,1,2,2,2,2,2,3,2,3,3,8,7,3,5,3,3,5,3,4,7,10,3,5,2,11,4,8,4,6,7,1,7,11,13,6,7,9,3,13,7,13,5,0,10,11,7,8,6,6,5,10,10,12,10,14,8,9,8,13,12,10,14,10,10,18,3,16,18,12,12,10,7,13,17,23,7,14,18,29,22,14,38,20,14,18,15,17,15,17,27,25,27,22,13,22,28,25,17,13,10,6,15,15,21,14,24,18,18,17,13,27,12,15,20,8,18,22,21,11,13,20,9,10,16,27,17,6
11217,0,0,0,0,0,0,0,0,0,0,1,2,2,3,7,8,9,12,13,8,8,11,14,15,16,16,11,11,19,17,17,18,18,12,19,20,19,18,16,14,12,9,15,13,13,10,14,4,12,12,13,11,9,6,4,3,8,7,3,3,4,8,5,14,4,6,3,1,3,4,19,5,6,1,7,2,2,33,4,1,6,13,5,1,0,6,1,1,1,0,1,0,1,2,0,0,1,0,1,0,0,3,1,2,1,1,1,2,0,0,1,0,1,1,1,0,0,4,1,2,5,4,2,0,2,1,2,1,0,0,1,1,0,0,1,0,0,0,4,2,1,0,0,2,3,3,0,0,1,1,0,4,1,0,0,0,3,2,1,0,2,0,0,0,0,2,1,1,5,1,0,1,0,1,1,2,1,1,0,1,0,0,2,1,2,0,2,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,2,4,1,1,3,0,1,2,5,0,0,3,0,4,1,2,4,1,5,3,1,1,0,0,2,2,2,2,1,2,1,3,5,0,2,5,1,3,1,3,0,2,4,5,3,7,5,4,5,4,4,3,0,5,5,10,7,9,6,6,8,11,7,5,3,26,6,7,7,8,6,6,4,10,5,8,9,8,7,8,8,13,7,10,9,1,6,3,9,10,3,18,10,6,10,13,11,7,9,14,17,5,12,11,16,17,20,6,19,8,10,9,12,13,17,6,2,18,14,16,19,7,10,8,12,4,20,9,19,4,4,4,11,11,11,10,9,4,16,11,15,6,14,21,6,12,7,9,5,12
11218,0,0,0,0,0,0,0,0,0,2,4,7,7,12,25,28,34,43,46,31,30,41,52,56,58,59,40,41,71,63,63,66,66,45,32,74,70,65,59,52,43,33,12,27,28,44,39,19,18,44,19,40,33,23,27,12,19,20,8,14,11,25,21,15,12,11,17,10,12,11,8,3,9,10,20,14,2,14,9,2,7,6,3,4,5,7,3,4,5,4,8,4,7,14,7,6,4,7,2,3,6,5,4,5,3,7,5,2,3,4,1,10,1,5,3,0,2,1,5,3,3,2,4,3,3,2,3,2,2,2,1,0,2,0,3,2,6,2,0,0,1,2,1,2,3,1,3,0,4,1,5,2,0,3,2,3,1,2,3,3,0,2,4,2,3,0,3,3,3,5,0,6,0,0,3,0,3,2,2,2,0,2,0,3,1,3,1,1,1,1,0,3,0,0,0,0,0,4,8,3,2,7,10,1,0,1,6,2,2,5,5,9,0,7,9,9,15,7,10,6,7,4,9,14,7,3,7,12,14,17,2,3,7,13,1,3,3,3,4,6,7,5,6,10,7,6,5,14,8,12,12,10,3,16,10,8,12,13,17,9,10,5,12,13,12,20,18,8,7,20,14,6,9,13,18,20,14,27,14,11,0,14,36,18,21,16,15,24,31,15,23,37,32,22,16,20,50,9,31,23,21,12,46,28,25,38,39,16,27,39,28,18,42,30,32,39,56,40,48,50,42,58,31,42,27,49,31,32,24,31,51,31,50,38,36,30,18,32,31,16,20,36,27,21,30,30,28,24,24,29,18,28,15,60,29,19,22,20,16,26,21,24,14,26,26
11219,0,0,0,1,2,2,2,3,3,3,6,10,11,17,35,41,49,61,66,44,43,59,74,81,83,85,58,59,101,90,90,95,94,64,48,105,100,92,84,75,62,48,19,27,108,35,46,22,25,63,15,57,47,49,46,17,31,27,11,33,45,36,26,13,22,33,42,9,38,24,21,11,24,37,58,55,29,12,12,14,23,36,17,11,6,23,8,17,14,6,10,7,4,8,6,3,7,8,4,4,5,10,1,6,3,7,3,4,4,5,1,6,1,6,4,2,2,0,4,5,4,6,2,7,8,2,5,2,2,13,2,2,3,1,4,2,2,5,4,2,2,3,2,1,0,5,1,1,1,5,2,1,5,2,4,6,1,4,1,1,0,3,1,6,0,4,3,1,3,4,3,6,2,9,0,3,6,5,7,7,3,4,1,5,7,5,11,3,4,5,0,9,4,0,0,0,7,2,2,0,2,0,0,6,0,3,17,17,4,19,20,10,16,9,29,14,26,17,17,4,29,11,12,21,14,10,11,5,19,18,12,12,13,21,5,4,8,12,9,15,16,12,13,12,7,5,15,6,19,24,33,16,6,9,18,19,22,18,28,10,13,16,14,14,14,16,13,10,9,18,14,12,10,27,15,14,27,16,23,18,0,20,20,22,26,19,19,19,33,30,28,46,28,33,30,35,29,39,30,41,33,18,42,53,52,48,54,19,36,51,34,42,73,46,46,48,53,35,42,49,40,42,47,37,37,45,50,37,35,40,28,30,47,31,35,34,24,36,26,18,22,45,41,23,22,22,20,29,17,14,15,17,26,62,21,32,17,16,15,43,28,27,14,30,21
11220,0,0,0,0,0,0,0,0,0,2,3,5,5,8,17,20,24,30,32,21,21,28,36,39,40,41,28,28,49,44,43,46,45,31,15,51,48,45,40,36,30,23,24,36,26,35,31,32,29,30,19,28,23,33,26,8,19,15,9,17,19,15,14,24,10,24,13,12,21,16,8,2,9,1,13,11,6,2,8,7,11,6,8,10,4,11,6,6,13,5,4,4,4,8,5,7,1,5,5,5,5,4,3,6,3,5,5,2,2,4,5,2,1,7,2,2,2,7,3,6,11,5,5,6,7,3,6,4,3,12,4,11,4,7,4,7,9,2,8,0,5,6,4,8,1,6,4,3,7,9,4,5,16,4,4,3,3,6,16,4,7,8,2,4,25,2,43,4,2,1,2,1,1,2,6,2,5,3,6,1,2,3,4,5,8,5,1,2,3,3,0,6,8,0,0,0,1,2,2,0,3,3,1,0,0,1,2,0,2,2,2,2,2,1,2,3,6,11,5,8,4,7,4,7,2,5,5,4,4,6,3,1,5,10,6,3,5,8,5,10,10,8,9,5,6,9,4,2,5,11,4,3,7,8,6,9,10,9,9,9,11,4,15,11,14,17,19,14,13,16,16,29,4,28,19,19,22,25,23,25,0,33,35,30,35,26,26,32,56,39,30,81,27,36,50,38,56,69,58,62,34,36,85,59,68,88,73,76,50,73,74,78,121,90,64,80,81,68,91,77,56,62,87,66,43,73,74,62,65,56,43,45,65,57,39,53,38,36,27,14,22,56,38,35,42,43,39,33,19,31,22,24,16,67,42,30,22,22,36,19,22,31,34,34,28
11221,0,0,0,0,0,0,0,0,0,1,2,4,4,6,12,14,17,22,23,15,15,21,26,29,30,30,20,21,36,32,32,34,33,23,26,37,35,33,30,26,22,17,11,31,15,42,33,15,13,22,16,20,17,42,18,6,14,19,8,16,12,13,8,11,9,15,13,3,10,10,4,5,8,10,15,10,10,4,21,7,5,5,4,1,3,5,3,6,3,6,4,3,5,7,6,5,4,11,2,2,2,0,5,2,3,1,1,9,3,2,1,8,1,0,4,2,3,4,0,4,14,3,4,2,3,2,4,4,1,4,1,0,8,2,2,3,3,1,5,3,4,7,1,7,6,5,0,1,5,5,8,0,8,1,6,6,6,6,5,2,4,4,2,2,5,4,2,9,1,1,4,2,2,0,2,3,0,0,2,3,1,0,3,5,2,3,0,3,1,1,0,8,4,1,0,0,8,1,0,0,0,2,1,2,0,0,1,0,1,1,2,2,3,4,5,3,1,1,5,9,3,4,4,1,0,2,6,2,3,3,3,2,3,7,7,3,4,5,2,7,8,6,6,0,3,3,2,4,6,11,9,6,4,9,2,9,12,6,15,9,9,16,8,22,14,16,12,15,11,10,19,11,11,10,19,7,15,21,22,15,0,22,22,35,41,30,30,14,32,8,22,29,21,19,27,14,35,33,31,27,18,14,26,25,35,34,32,20,22,27,36,41,41,29,48,28,54,47,42,53,38,27,36,38,23,34,48,21,54,35,33,22,35,34,60,48,35,28,22,12,19,43,34,33,31,31,28,42,25,38,36,28,13,43,24,30,15,24,16,28,31,34,17,27,19
11222,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,5,6,8,9,6,6,8,10,11,11,11,8,8,13,12,12,12,12,8,8,14,13,12,11,10,8,6,7,9,6,12,5,3,9,8,6,7,6,11,3,2,5,11,2,5,3,4,1,5,1,0,4,1,4,2,6,1,1,0,5,3,1,3,4,5,2,3,0,0,2,2,0,2,0,4,0,0,1,3,1,0,3,0,0,3,0,0,1,2,1,1,3,4,0,0,0,3,0,2,1,2,2,0,0,2,1,4,1,2,1,0,2,1,0,1,2,1,2,0,1,0,4,3,1,5,1,0,1,0,0,2,0,3,1,2,2,1,5,0,0,1,6,0,2,0,5,1,1,0,0,0,2,1,0,1,0,3,0,0,2,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,2,2,5,1,1,0,4,1,0,1,2,0,1,2,0,3,0,1,2,2,3,2,0,2,2,0,2,1,3,0,4,1,2,5,4,3,1,3,1,2,3,2,1,1,1,3,3,2,2,0,1,2,1,2,4,0,7,1,3,2,3,7,1,3,7,5,3,5,3,4,5,1,4,4,2,10,5,5,4,4,6,9,9,7,10,3,0,6,8,9,11,8,8,5,9,0,10,8,7,6,8,6,13,9,14,8,9,7,6,9,10,6,16,6,10,5,10,16,12,21,19,12,23,21,15,21,22,17,14,9,7,20,23,22,18,6,10,5,16,23,24,22,4,15,6,13,5,15,6,10,21,21,19,12,11,12,9,11,5,19,11,4,7,6,6,9,15,9,7,14,9
11223,0,0,0,0,0,0,0,0,0,2,3,5,5,9,18,20,25,31,33,22,22,30,38,41,42,43,29,30,51,46,45,48,47,32,21,53,50,47,42,38,31,24,35,40,39,50,40,20,25,32,24,29,24,39,34,8,17,15,9,21,16,6,27,11,11,17,17,7,15,18,8,9,12,12,16,16,1,8,2,6,10,12,8,5,4,10,6,5,3,6,1,0,0,9,6,2,5,3,4,4,6,0,2,5,3,0,3,1,2,2,0,3,1,2,0,3,1,4,0,4,5,2,4,7,1,2,4,2,4,3,6,1,3,1,2,7,7,3,2,3,0,8,1,2,2,5,2,4,2,0,4,2,1,0,1,3,3,3,5,2,3,4,3,5,1,4,4,4,1,0,7,2,2,1,4,1,3,3,0,3,1,1,1,4,6,4,6,8,6,7,0,10,8,15,10,9,14,6,5,8,19,112,9,21,19,12,31,42,16,23,11,24,12,22,31,50,40,17,9,21,21,32,9,13,8,6,11,12,13,18,11,10,6,17,8,10,5,0,3,10,11,8,9,21,9,1,12,5,22,16,9,16,3,7,12,14,6,11,13,10,6,11,10,15,15,12,25,19,15,23,28,36,35,28,28,48,62,68,47,48,0,27,51,47,55,41,40,42,46,53,53,69,31,26,40,35,58,73,46,44,39,24,59,46,36,65,65,22,39,69,54,63,61,65,66,53,60,56,65,79,69,60,59,60,43,71,46,55,37,33,39,35,62,47,106,57,33,49,50,22,46,42,55,39,58,59,53,45,28,32,22,25,31,75,47,48,25,22,31,37,41,37,37,40,28
11224,0,0,0,0,0,0,0,0,0,0,2,3,3,6,11,13,16,20,21,14,14,19,24,26,27,27,19,19,33,29,29,31,30,21,25,34,32,30,27,24,20,15,13,30,23,37,34,21,14,20,22,18,15,34,18,5,19,20,12,10,16,24,15,13,10,10,19,6,11,15,7,5,9,6,10,14,0,9,5,3,6,4,8,3,0,6,4,8,1,3,17,4,0,1,1,2,4,12,8,2,2,1,2,27,16,10,0,3,5,21,5,2,0,2,0,3,3,1,4,1,5,0,1,1,1,0,1,1,1,4,2,2,0,0,1,2,1,1,1,1,1,3,0,3,2,0,1,2,1,0,0,1,1,0,0,0,1,1,2,1,0,2,1,3,0,3,1,2,1,1,2,0,1,1,1,1,1,1,1,5,1,2,2,4,2,12,5,15,3,3,0,9,3,0,4,3,3,0,0,1,1,2,0,3,0,1,2,0,2,1,0,1,2,3,5,3,0,3,4,6,6,1,10,8,5,3,5,2,1,9,5,1,1,8,0,1,2,4,1,4,4,3,3,4,8,1,5,3,3,3,7,3,2,6,3,1,3,7,12,7,9,7,7,9,6,6,9,4,5,9,15,6,6,6,10,18,16,1,14,10,0,31,16,13,15,11,11,15,16,13,15,17,23,13,12,23,28,24,27,23,11,22,24,24,30,35,40,17,9,26,19,60,50,47,46,31,37,36,43,56,50,34,31,36,22,45,46,43,54,26,24,31,62,46,40,31,21,22,30,19,36,30,47,35,48,49,44,36,29,29,11,41,7,54,21,16,27,12,10,33,38,31,10,12,25
11225,0,0,0,0,0,0,0,0,0,1,2,3,4,6,12,14,17,21,23,15,15,20,25,27,28,29,20,20,35,31,31,32,32,22,18,36,34,31,29,25,21,16,22,32,25,26,26,34,17,21,19,19,16,33,21,6,9,13,5,8,7,9,11,5,4,6,14,2,9,9,9,3,3,7,5,8,1,4,5,5,3,4,1,4,1,3,1,6,3,1,3,0,0,1,3,2,1,0,3,2,4,2,5,6,0,3,0,2,1,2,2,2,0,0,2,0,0,4,4,3,5,4,4,1,2,1,3,1,3,4,2,1,2,0,1,1,2,0,1,2,1,1,2,2,2,2,2,1,2,1,0,1,3,0,1,2,0,2,0,1,2,1,2,4,2,1,4,2,1,0,0,4,1,2,2,0,2,2,0,1,5,2,1,1,0,2,3,0,0,0,0,2,3,1,3,3,3,3,1,1,0,4,3,2,3,1,2,4,1,3,3,2,3,3,3,2,3,2,3,4,2,5,0,3,0,3,2,2,0,6,3,3,4,3,2,2,2,1,2,3,3,2,3,4,5,0,1,12,3,2,11,4,1,6,5,4,3,6,7,6,5,6,12,9,9,5,9,8,6,5,6,3,6,7,10,6,18,7,7,3,0,7,9,11,13,10,9,4,9,6,3,18,9,8,20,7,20,13,20,16,10,10,13,21,24,22,24,14,15,17,22,28,24,20,20,11,20,23,14,34,21,14,13,15,15,10,26,27,18,31,20,15,20,25,40,13,23,21,4,10,19,22,16,19,28,28,26,14,19,17,18,19,6,23,15,15,15,15,14,19,20,25,16,22,18
11226,0,0,0,0,0,0,0,0,0,2,3,6,6,9,19,22,27,34,37,24,23,33,41,44,46,47,32,32,56,50,50,52,52,35,30,58,55,51,46,41,34,26,26,68,59,71,54,33,30,35,55,31,26,63,45,9,31,42,17,26,23,25,44,15,24,32,10,9,24,21,10,6,11,16,14,33,11,9,12,7,14,10,6,15,6,14,2,19,11,7,2,9,10,7,3,5,4,8,1,2,8,2,6,6,3,5,2,4,2,5,4,6,4,4,5,6,5,5,10,12,35,13,11,4,8,5,11,4,3,6,3,4,4,2,2,2,5,3,4,3,3,4,0,0,0,6,1,1,1,3,1,4,7,7,1,7,3,2,4,2,1,0,1,1,8,3,4,1,2,0,3,5,2,3,3,2,2,1,0,0,4,3,1,3,1,2,1,3,0,0,0,3,5,5,1,1,4,2,4,4,2,4,1,0,4,1,4,4,1,1,1,4,3,5,1,6,6,3,7,5,1,4,7,3,0,2,2,5,5,7,4,4,1,5,3,6,3,0,3,5,5,4,4,1,10,2,5,6,16,11,9,8,1,5,10,4,6,11,11,7,13,6,7,10,11,21,6,9,10,15,12,10,5,11,15,23,23,17,30,18,0,16,12,20,23,17,17,18,26,26,18,34,15,17,30,23,23,18,32,27,20,17,37,34,29,33,45,30,22,20,36,36,32,46,33,32,44,47,54,55,42,46,45,54,39,39,59,48,53,24,32,31,67,29,41,41,34,37,43,22,29,34,38,39,48,49,44,34,27,37,25,32,18,41,46,39,33,37,31,13,24,45,42,36,33
